name,phone,address,website,google_maps_url,rating,review_count,business_status,primary_type,lead_category,why_relevant,found_via_query,latitude,longitude,place_id
STUDIO WNA,,"Jl. Bedahulu VII, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80115, Indonesia",http://studiowna.com/,https://maps.google.com/?cid=6776284213176951868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,10,OPERATIONAL,corporate_office,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Seminyak, Bali",-8.6339369,115.2167113,ChIJVZYJV-4_0i0RPOR_75YyCl4
Samma Studio Dukuh Indah,,"Jl. Dukuh Indah Jl. Umalas Lestari, Kerobokan Kelod, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=13176181702228634115&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,,OPERATIONAL,consultant,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Umalas, Bali",-8.6659092,115.1582671,ChIJKcqBgexH0i0RA-pWoXIz27Y
Saru Studio,,"Jl. Kusuma Bangsa No.10, Pemecutan Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80111, Indonesia",,https://maps.google.com/?cid=1586984688509182652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,6,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Uluwatu, Bali",-8.6416182,115.2027191,ChIJZzrlxVo_0i0RvOKSfioaBhY
Senyum Design.,,"Jl. Raya Tumbakbayuh - Pererenan No.11, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://senyumdesign.com/,https://maps.google.com/?cid=15162425702017390399&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Canggu, Bali",-8.6298693,115.13398690000001,ChIJvaGZDAw50i0RP9f_jdfBa9I
Studio By. Architecture & Interior Design,,"Jl. Raya Kuta Gg. Lestari, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=9763930935029257547&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Berawa, Bali",-8.7088991,115.18183379999999,ChIJxebbyyUvWkERS9XdMXRzgIc
Studio Gana,,"Jl. Belimbing No.56, Dangin Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80231, Indonesia",http://studioganaa.com/,https://maps.google.com/?cid=18431173988077644029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,10,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Seminyak, Bali",-8.6505653,115.22017400000001,ChIJybANe3RB0i0R_ajJ8BavyP8
Studio Nimmersatt,,"Jl. Drupadi No.5B, Seminyak, Kec. Kuta, bali, Bali 80361, Indonesia",http://www.studionimmersatt.com/,https://maps.google.com/?cid=8947725766263378582&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.2,5,OPERATIONAL,consultant,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Seminyak, Bali",-8.688977699999999,115.16567149999999,ChIJrT_E2_lH0i0RlhK9ZS21LHw
Studio Puli,,"9494+RPX, Cemagi, Mengwi, Badung Regency, Bali 80351, Indonesia",https://studiopuli.com/,https://maps.google.com/?cid=12570823896970945182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Canggu, Bali",-8.6300059,115.1058204,ChIJk-DXEAA50i0RnuLxMLuJdK4
Support Studios Bali,,"Jl. Gatot Subroto VI C No.20, Dauh Puri Kaja, Kec. Denpasar Utara, Kota Denpasar, Bali 80233, Indonesia",https://supportstudios.id/,https://maps.google.com/?cid=18253494681238158948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,corporate_office,architecture_design,Designs villas; natural partner that brings construction clients,architecture firm in Bali,-8.6371811,115.21768900000001,ChIJv9w97dpB0i0RZL6ukLNwUf0
Umah Studio Bali,,"Jl. Panji Perum. Kori Kwanji Permai No.4a, Dalung, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=6913715925556365232&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,2,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Canggu, Bali",-8.6139049,115.17900979999999,ChIJGQOMb6A50i0RsIe__AB08l8
VONSUNG Design and Architecture,,"Jl. Pantai Pererenan No.15, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",http://www.vonsung.asia/,https://maps.google.com/?cid=3462557755112460537&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,3,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Pererenan, Bali",-8.633546100000002,115.1337023,ChIJ1exucABH0i0R-ZDAz-55DTA
Vaw Architect Studio,,"Jl. Raya Canggu, Banjar Pipitan, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://linktr.ee/vaw.architectstudio,https://maps.google.com/?cid=9470542354123172153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,service,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Canggu, Bali",-8.636338799999999,115.14623859999999,ChIJ5_npWKFH0i0ROanNDxggboM
Veen Architect Studio,,"C5FW+42W, Gg. Taman Suranadi, Lukluk, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",,https://maps.google.com/?cid=2126125905651862542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,corporate_office,architecture_design,Designs villas; natural partner that brings construction clients,"architect studio in Berawa, Bali",-8.577135799999999,115.19508519999998,ChIJGaOQnq4-0i0RDowiGj-EgR0
D'palm Boutique Hotel,,"Jl. Ancak Sari No.1, Pecatu, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",http://www.yollagroup.com/,https://maps.google.com/?cid=2561401180671478820&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,35,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Ungasan, Bali",-8.8169488,115.11907649999999,ChIJFWlACQBF0i0RJIwwjc3siyM
El Barrio Boutique Hotel & Bar,,"Kerobokan, Kuta Utara, Badung Regency, Bali 80361, Indonesia",https://houseofreservations.com/property/el-bario,https://maps.google.com/?cid=2708934185868812795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,71,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Umalas, Bali",-8.6556743,115.15060249999999,ChIJQd-7DbFH0i0R-2GfHEoRmCU
Isaiya Boutique Hotel,,"Jl. Pantai Pererenan No.125, Pererenan, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",https://www.hotelscanggu.com/isaiya-boutique-hotel/,https://maps.google.com/?cid=1123221827844026393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3.7,3,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Pererenan, Bali",-8.647886500000002,115.12528619999999,ChIJJdLCAwA50i0RGbCbJE18lg8
L'AMORE HOTEL,,"Jalan Gunung Atena No.19, Padangsambian Klod, Kec. Denpasar Bar., Kota Denpasar, Bali 80361, Indonesia",,https://maps.google.com/?cid=8647006807487614354&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,372,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Seminyak, Bali",-8.6833296,115.17642649999999,ChIJZ5l0NiVH0i0Rkg2vquBWAHg
Padira Bali Boutique Hotel & Wellness,,"Jalan Bualu Indah Blk. G No.7, Benoa, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",http://padirabali.com/,https://maps.google.com/?cid=7315719009681807575&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Dua, Bali",-8.802383899999999,115.2188625,ChIJIRxD8mRD0i0R1xio0K2nhmU
Su Casa Boutique Hotel,,"8CGX+QGC, Banjar Kangin Jungut Batu, Jungutbatu, Kec. Nusa Penida, Kabupaten Klungkung, Bali 80771, Indonesia",,https://maps.google.com/?cid=4923844510682631371&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,50,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Nusa Lembongan, Bali",-8.673024999999999,115.448821,ChIJf4NCAQBt0i0Ry8x-rH4CVUQ
The Little Boutique Hotel,,"Jl. Pantai Berawa Gang Keraton No.6, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=10739351881687301393&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,69,OPERATIONAL,hotel,hospitality_business,"Hotels, resorts and beach clubs; expansion and refurbishment client","boutique hotel in Canggu, Bali",-8.6669681,115.14027000000002,ChIJVTD4ZsNH0i0REf3kCaPXCZU
ALEX VILLAS GROUP,,"84WR+665, Jl. Echo Beach, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://alexvillasgroup.com/,https://maps.google.com/?cid=4814471148440670334&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.1,13,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.634437499999999,115.15556249999999,ChIJzwr0QiU50i0RflAsWABw0EI
Bali Development - русская недвижимость,,"55HM+CWQ, Kutuh, South Kuta, Badung Regency, Bali 80361, Indonesia",https://bali-development.ru/,https://maps.google.com/?cid=8463576824709513721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,4,OPERATIONAL,real_estate_agency,property_developer,Builds villa/resort projects; direct client for construction contracts,real estate development company in Bali,-8.8214157,115.18485879999999,ChIJZe0LJABb0i0R-QEKtkeqdHU
Bali Home Creation,,"Jl. Subak Daksina Gg. 3, Tibubeneng, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",http://www.balihomecreation.com/,https://maps.google.com/?cid=11952358392883018335&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,3,4,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.6302624,115.15503090000001,ChIJq1C3fYI50i0RX3rzy6FO36U
Bali Taksu Dewata Property,,"Jl. Nuansa Indah, Bengkel, Kec. Kediri, Kabupaten Tabanan, Bali 82115, Indonesia",,https://maps.google.com/?cid=848489223181208277&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,9,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.5854667,115.0970672,ChIJlxPqbZk50i0R1Yp293Nwxgs
Berawa Beach Estate (Villa Chijay),,"84PQ+76M, Jl. Segara Perancak, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali, Indonesia",http://www.berawabeachestate.com/,https://maps.google.com/?cid=7427385421245195151&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,8,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.6642879,115.13804379999999,ChIJ25uNGINH0i0RjyM8S7BfE2c
Coco Development Bali,,"Jl. Raya Canggu No.163B, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://cocodevelopmentgroup.com/,https://maps.google.com/?cid=542685853512308247&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,43,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.6363342,115.1433372,ChIJ9dHTR4A50i0RFxY7k-gBiAc
Conceptive Construction,,"5593+H68, Ungasan, South Kuta, Badung Regency, Bali 80361, Indonesia",https://www.conceptive-construction-bali.com/,https://maps.google.com/?cid=9900760399022580463&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,41,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.8242148,115.14423769999998,ChIJx9L6w9JF0i0R7-L-XSCRZok
Dukuh Raya Mansion,,"Jl. Perum Dukuh Raya No.20, Pemogan, Denpasar Selatan, Kota Denpasar, Bali 80221, Indonesia",http://bit.ly/dukuhmansion,https://maps.google.com/?cid=9334666187248953258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.7092859,115.1969226,ChIJ6THAQJZB0i0RqufSq3Bli4E
Harmoni Bali,,"Bukit Pandawa, Kutuh, Kec. Kuta Sel., Kabupaten Badung, Bali 80361, Indonesia",http://www.harmonibali.id/,https://maps.google.com/?cid=16369556219690381407&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,17,OPERATIONAL,corporate_office,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.8336095,115.1907701,ChIJaSOjJN9d0i0RX3Bu9aZYLOM
Naturale Villa Canggu,,"Jl. Raya Tumbakbayuh No.18b, Canggu, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",,https://maps.google.com/?cid=5162374595206327597&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,10,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.626620899999999,115.1428447,ChIJyXtcagA50i0RLS3GyFdwpEc
New Life Bali,,"Jl. Pantai Berawa No.27, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://newlifebali.com/,https://maps.google.com/?cid=16945760001228586868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.6,9,OPERATIONAL,real_estate_agency,property_developer,Builds villa/resort projects; direct client for construction contracts,real estate development company in Bali,-8.6503567,115.1492393,ChIJGfAE-FxH0i0RdL9ASvBuK-s
Nyanyi Bali,,"Jl. Pantai Nyanyi, Beraban, Kec. Kediri, Kabupaten Tabanan, Bali 82121, Indonesia",https://nyanyibali.com/,https://maps.google.com/?cid=6226952314601622422&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,8,OPERATIONAL,general_contractor,property_developer,Builds villa/resort projects; direct client for construction contracts,property developer in Bali,-8.621266,115.10453349999999,ChIJhxAJvqQ50i0RlksgaSOUalY
SOTIS VILLA CANGGU,,"Jl. Raya Kayutulang, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80351, Indonesia",https://www.canggu.sotishotels.com/,https://maps.google.com/?cid=14229166038243323235&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.5,149,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.642049,115.1450314,ChIJ-7V9_Ys40i0RY62LVx8neMU
Saka Canggu Villas,,"94HQ+37V, Jl. Raya Tumbakbayuh - Pererenan, Tumbak Bayuh, Kec. Mengwi, Kabupaten Badung, Bali 80351, Indonesia",,https://maps.google.com/?cid=9684235175761087073&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,housing_complex,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.622643499999999,115.1381666,ChIJCzkYBgA50i0RYQqVRJVQZYY
Seabreeze Berawa Villa,,"Gang Garuda III.12a Tibubeneng, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=2416571770561890318&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,2,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.648997999999999,115.1482506,ChIJBykl1yw50i0RDgiUxjhjiSE
Sunrise Real Estate Business,,"Jl. Kerthawinangun I A No.8, Sidakarya, Denpasar Selatan, Kota Denpasar, Bali 80224, Indonesia",https://sunriserealestate.id/,https://maps.google.com/?cid=3830440516588809303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,8,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,real estate development company in Bali,-8.7020608,115.2354998,ChIJu-L9eexH0i0RVyyK9Fp1KDU
Teratai Grand Village,,"Jl. Kayu Tulang No.99x, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=15259266529728784037&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,29,OPERATIONAL,housing_complex,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.6465208,115.1417234,ChIJlR_JdXA50i0RpeZ9zQ_Ow9M
The Astha Villas Berawa,,"9523+3MJ, Gg. Damai Jalan Simba, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=9421773204571621543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,8,OPERATIONAL,housing_complex,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.6497939,115.15413480000001,ChIJ23sfPQA50i0RpwjJlM_cwII
The Carter Townhouse,,"84QQ+GFC, Jl. Pantai Berawa Gg. Gurita, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=14753317473328669748&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,8,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.6609018,115.1386698,ChIJLXWLgJRH0i0RNKRRWBNQvsw
"The Sun Villa, Canggu Berawa",,"Jl. Abasan, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",https://www.booking.com/hotel/id/villa-with-pool-in-canggu-berawa.en-gb.html,https://maps.google.com/?cid=2070649060943460245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,4,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.646484899999999,115.1462107,ChIJSXncLgA50i0RlfcHpFlsvBw
Uma Berawa,,"Jl. Pura Beten Kepuh No.10, Canggu, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",http://www.umaberawa.com/,https://maps.google.com/?cid=4640806363329374074&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,16,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.6469039,115.15335080000001,ChIJlSa8Pj050i0Reqeepcx0Z0A
VILLA CASA FAMILIA,,"Gg. Dewi Subadra No.16berawa, Canggu, Utara, Badung Regency, Bali 80361, Indonesia",,https://maps.google.com/?cid=14972560708182812319&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.8,5,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.6525417,115.1423524,ChIJhw5gPrs50i0RnyY11aI4yc8
Villa Barroso,,"84WQ+73J, Canggu, Kuta Utara, Badung Regency, Bali 80361, Indonesia",http://www.villabarroso.com/,https://maps.google.com/?cid=3030750338387491315&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.9,12,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.6542246,115.13763820000001,ChIJQwbzOgA50i0R8zl7CmBjDyo
Villa Biru Berawa,,"84XV+52J, Gg. Jalak XV, Tibubeneng, Kec. Kuta Utara, Kabupaten Badung, Bali 80361, Indonesia",,https://maps.google.com/?cid=13037716203133034941&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,3,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.6520355,115.14252739999999,ChIJbfEKYsc50i0RvWEZWs9F77Q
Villa JM,,"945W+69V, Canggu, Kuta Utara, Badung Regency, Bali 80351, Indonesia",,https://maps.google.com/?cid=14419135248417928697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,1,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Canggu, Bali",-8.641733499999999,115.14615979999999,ChIJraxuCwA50i0R-bVD0hwPG8g
Villa Mara Batu Bolong,,"84WM+PM6, Canggu, Kuta Utara, Badung Regency, Bali 80351, Indonesia",,https://maps.google.com/?cid=3729289604489335091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,5,5,OPERATIONAL,association_or_organization,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.653217399999999,115.13414949999999,ChIJCW4yA9U50i0RM9Ek_CIZwTM
Villa No.6,,"Jln Seri Kahyangan 1.6, Gg Seri Kahyangan, Berawa 80361, Tibubeneng, Kuta Utara, Badung Regency, Bali, Indonesia",,https://maps.google.com/?cid=3385786269603695745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4.7,3,OPERATIONAL,service,property_developer,Builds villa/resort projects; direct client for construction contracts,"villa developer in Berawa, Bali",-8.662540800000002,115.1418078,ChIJZ7j6qA9H0i0RgYwfbay6_C4
